t,cap1_x,cap2_x,cap3_x,cap4_x,cap5_x,cap1_y,cap2_y,cap3_y,cap4_y,cap5_y,cap1_z,cap2_z,cap3_z,cap4_z,cap5_z
0.5833333333333334,-0.00021157746959943324,0.0008069886243902147,0.002510488498955965,0.004222293850034475,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749834299087524,1.7916576862335205,1.7083275318145752,1.625010371208191,1.5416666269302368
0.6,0.00019871463882736862,0.0013093736488372087,0.0029138412792235613,0.004375410731881857,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.874985694885254,1.7916605472564697,1.7083286046981812,1.6250100135803223,1.5416666269302368
0.6166666666666667,0.0006638083141297102,0.0018352136248722672,0.003297216724604368,0.004511084873229265,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749897480010986,1.7916656732559204,1.7083317041397095,1.625009536743164,1.5416666269302368
0.6333333333333333,0.001162561820819974,0.0023712285328656435,0.0036603284534066916,0.004631619434803724,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749957084655762,1.7916711568832397,1.7083348035812378,1.6250089406967163,1.5416666269302368
0.65,0.0016767437336966395,0.0029069327283650637,0.004004749935120344,0.004740020260214806,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750014305114746,1.7916771173477173,1.7083381414413452,1.625009536743164,1.5416666269302368
0.6666666666666666,0.002189841354265809,0.003432692727074027,0.004331863019615412,0.0048390720039606094,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750076293945312,1.791683554649353,1.708341360092163,1.62501060962677,1.5416666269302368
0.6833333333333333,0.002684512874111533,0.003937338013201952,0.0046417503617703915,0.004931167233735323,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750150203704834,1.7916910648345947,1.7083463668823242,1.6250131130218506,1.5416666269302368
0.7,0.0031399070285260677,0.004405949264764786,0.004932567477226257,0.005018398631364107,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.875022530555725,1.7916992902755737,1.708350658416748,1.625016212463379,1.5416666269302368
0.7166666666666667,0.0035307754296809435,0.00481904111802578,0.005200018174946308,0.005102320108562708,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750299215316772,1.7917078733444214,1.7083529233932495,1.6250197887420654,1.5416666269302368
0.7333333333333333,0.003830073866993189,0.005154126789420843,0.005436676554381847,0.0051830424927175045,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.875036358833313,1.791715383529663,1.7083561420440674,1.6250230073928833,1.5416666269302368
0.75,0.004014790058135986,0.005389608908444643,0.005631334148347378,0.005257881246507168,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750371932983398,1.7917174100875854,1.708358883857727,1.6250261068344116,1.5416666269302368
0.7666666666666666,0.004072039388120174,0.005508922040462494,0.005769176408648491,0.00532060069963336,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750392198562622,1.7917206287384033,1.7083603143692017,1.6250277757644653,1.5416666269302368
0.7833333333333333,0.004003855399787426,0.005504663102328777,0.005834306590259075,0.005362394731491804,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750377893447876,1.7917203903198242,1.708359718322754,1.6250278949737549,1.5416666269302368
0.8,0.0038263690657913685,0.005380138289183378,0.005814164876937866,0.005374533589929342,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.875030517578125,1.7917134761810303,1.7083584070205688,1.6250267028808594,1.5416666269302368
0.8166666666666667,0.0035640874411910772,0.005147402174770832,0.005703184753656387,0.005351215600967407,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750256299972534,1.7917085886001587,1.7083566188812256,1.6250247955322266,1.5416666269302368
0.8333333333333334,0.0032436989713460207,0.004824545234441757,0.005504639819264412,0.00529120396822691,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750197887420654,1.7917026281356812,1.7083542346954346,1.62502121925354,1.5416666269302368
0.85,0.0028885870706290007,0.00443234434351325,0.005229907110333443,0.005197816528379917,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750141859054565,1.7916964292526245,1.7083518505096436,1.6250187158584595,1.5416666269302368
0.8666666666666667,0.002516339300200343,0.003991056699305773,0.004895164631307125,0.005077399779111147,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750088214874268,1.791689395904541,1.7083483934402466,1.6250163316726685,1.5416666269302368
0.8833333333333333,0.0021384626161307096,0.0035182242281734943,0.004517742898315191,0.004937418270856142,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750041723251343,1.7916831970214844,1.7083451747894287,1.625014066696167,1.5416666269302368
0.9,0.0017618860583752394,0.0030280426144599915,0.004113613162189722,0.004784995224326849,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.875,1.7916771173477173,1.7083394527435303,1.6250115633010864,1.5416666269302368
0.9166666666666666,0.001390730612911284,0.0025317068211734295,0.003696207655593753,0.004626100417226553,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.874996304512024,1.7916710376739502,1.7083349227905273,1.6250098943710327,1.5416666269302368
0.9333333333333333,0.0010280788410454988,0.0020388185512274504,0.0032768510282039642,0.004465545993298292,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749934434890747,1.7916653156280518,1.7083303928375244,1.6250081062316895,1.5416666269302368
0.95,0.0006773352506570518,0.0015589884715154767,0.0028660143725574017,0.004307460505515337,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749898672103882,1.7916606664657593,1.708325743675232,1.625006914138794,1.5416666269302368
0.9666666666666667,0.0003433122474234551,0.0011032646289095283,0.0024746463168412447,0.004155902657657862,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749868869781494,1.7916557788848877,1.70832097530365,1.625005841255188,1.5416666269302368
0.9833333333333333,3.309927342343144e-05,0.0006850690115243196,0.002115224953740835,0.004015449434518814,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749841451644897,1.7916537523269653,1.7083158493041992,1.6250052452087402,1.5416666269302368
1.0,-0.00024350339663214982,0.0003202750813215971,0.001802173093892634,0.0038916654884815216,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.874982237815857,1.7916512489318848,1.708310842514038,1.6250050067901611,1.5416666269302368
1.0166666666666666,-0.0004743533208966255,2.5785873731365427e-05,0.0015509219374507666,0.003791035385802388,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.874980092048645,1.7916496992111206,1.7083079814910889,1.6250052452087402,1.5416666269302368
1.0333333333333332,-0.0006463992758654058,-0.00018296697817277163,0.0013756778789684176,0.003720080479979515,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749781847000122,1.7916477918624878,1.7083066701889038,1.6250052452087402,1.5416666269302368
