t,cap2_x,cap4_x,cap8_x,cap50_x,cap100_x,cap150_x,cap199_x,cap2_y,cap4_y,cap8_y,cap50_y,cap100_y,cap150_y,cap199_y,cap2_z,cap4_z,cap8_z,cap50_z,cap100_z,cap150_z,cap199_z
7.683333333333334,0.00022510605049319565,0.0007864181534387171,0.002415526658296585,0.025922806933522224,0.08931876718997955,0.15636706352233887,0.2081267386674881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873371124267578,1.9772419929504395,1.9570890665054321,1.7462592124938965,1.5020023584365845,1.2586405277252197,1.0174800157546997
7.7,0.0001795874268282205,0.000586775946430862,0.0016752632800489664,0.02696407027542591,0.09019137173891068,0.16119982302188873,0.21761955320835114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872767925262451,1.9771356582641602,1.9568678140640259,1.7456632852554321,1.5012283325195312,1.2597662210464478,1.0205570459365845
7.716666666666667,0.0001497122721048072,0.0004969470319338143,0.0014480991521850228,0.030302755534648895,0.08991514891386032,0.16343781352043152,0.2272089123725891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872759580612183,1.977132797241211,1.9568578004837036,1.7463231086730957,1.5005985498428345,1.2594757080078125,1.0229616165161133
7.733333333333333,0.00019157931092195213,0.0006365760928019881,0.0018697192426770926,0.03321116417646408,0.0880592092871666,0.1664196401834488,0.23399975895881653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872971773147583,1.9771709442138672,1.9569385051727295,1.7468225955963135,1.5001195669174194,1.2603123188018799,1.024762749671936
7.75,0.000389043299946934,0.001265292288735509,0.003581560682505369,0.037193771451711655,0.08848844468593597,0.16978304088115692,0.2384435087442398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872856140136719,1.977176547050476,1.9570183753967285,1.7469536066055298,1.499788761138916,1.2617281675338745,1.0262303352355957
7.766666666666667,0.0005478625535033643,0.0018231128342449665,0.005269186571240425,0.04206901416182518,0.09155489504337311,0.17191053926944733,0.24253910779953003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873251914978027,1.977281093597412,1.9573322534561157,1.748218059539795,1.5009738206863403,1.262420892715454,1.0265334844589233
7.783333333333333,0.0006374153308570385,0.002100026933476329,0.005963252391666174,0.04583791270852089,0.09338062256574631,0.1743432879447937,0.2467968910932541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873207807540894,1.9772952795028687,1.9574110507965088,1.7488681077957153,1.5010846853256226,1.2623215913772583,1.0266447067260742
7.8,0.000617915706243366,0.0020057635847479105,0.005699745379388332,0.04852689057588577,0.0961749330163002,0.1714385598897934,0.2511570453643799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.987270474433899,1.9772013425827026,1.9572176933288574,1.7485607862472534,1.500260829925537,1.2596831321716309,1.027299404144287
7.816666666666666,0.0007317047566175461,0.0023341751657426357,0.00635982770472765,0.05052100121974945,0.09973780065774918,0.16631262004375458,0.2554440498352051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872797727584839,1.9772452116012573,1.9573321342468262,1.7489110231399536,1.5007020235061646,1.2573133707046509,1.0277587175369263
7.833333333333333,0.00038477822090499103,0.001283613033592701,0.0038131882902234793,0.04967757686972618,0.10602516680955887,0.16329243779182434,0.2574317455291748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872610569000244,1.9771372079849243,1.956971287727356,1.748776912689209,1.5017253160476685,1.2554656267166138,1.0279241800308228
