t,leader_q1_target,leader_ee_x,leader_ee_y,leader_ee_z,follower_ee_x,follower_ee_y,follower_ee_z,mid_x,mid_y,mid_z,cable_span,cable_sag
4.383333,-0.490357,-0.475431,-0.003993,0.855876,0.292029,-0.000712,0.854084,-0.101418,-0.007758,0.885910,0.767469,0.030930
4.400000,-0.500771,-0.485511,-0.004002,0.854121,0.291890,-0.000715,0.854058,-0.106950,-0.007716,0.885617,0.777408,0.031528
4.416667,-0.507754,-0.493946,-0.004012,0.852498,0.291747,-0.000710,0.854031,-0.111596,-0.007716,0.885214,0.785702,0.031949
4.433333,-0.511258,-0.500683,-0.004019,0.851100,0.291601,-0.000711,0.854004,-0.115343,-0.007697,0.884781,0.792296,0.032229
4.450000,-0.511258,-0.505698,-0.004028,0.849999,0.291453,-0.000717,0.853976,-0.118190,-0.007671,0.884537,0.797168,0.032549
4.466667,-0.507754,-0.508975,-0.004036,0.849252,0.291309,-0.000720,0.853949,-0.120085,-0.007692,0.884232,0.800304,0.032631
4.483333,-0.500771,-0.510485,-0.004044,0.848905,0.291168,-0.000723,0.853922,-0.121013,-0.007669,0.884181,0.801675,0.032767
4.500000,-0.490357,-0.510224,-0.004049,0.848966,0.291030,-0.000723,0.853896,-0.120970,-0.007682,0.884111,0.801276,0.032680
4.516667,-0.476585,-0.508188,-0.004054,0.849438,0.290900,-0.000721,0.853872,-0.119954,-0.007688,0.884218,0.799107,0.032563
4.533333,-0.459553,-0.504394,-0.004057,0.850294,0.290785,-0.000719,0.853850,-0.117972,-0.007684,0.884390,0.795194,0.032318
4.550000,-0.439379,-0.498857,-0.004057,0.851484,0.290686,-0.000715,0.853831,-0.115024,-0.007705,0.884674,0.789554,0.032017
4.566667,-0.416205,-0.491594,-0.004059,0.852966,0.290612,-0.000727,0.853817,-0.111118,-0.007731,0.884961,0.782214,0.031569
4.583333,-0.390195,-0.482661,-0.004057,0.854635,0.290569,-0.000719,0.853809,-0.106273,-0.007745,0.885306,0.773237,0.031084
4.600000,-0.361529,-0.472096,-0.004055,0.856412,0.290541,-0.000722,0.853803,-0.100533,-0.007777,0.885534,0.762649,0.030427
4.616667,-0.330409,-0.459966,-0.004052,0.858179,0.290529,-0.000724,0.853801,-0.093948,-0.007825,0.885670,0.750515,0.029680
4.633333,-0.297054,-0.446331,-0.004048,0.859827,0.290532,-0.000728,0.853802,-0.086575,-0.007864,0.885565,0.736895,0.028751
4.650000,-0.261697,-0.431322,-0.004049,0.861227,0.290550,-0.000723,0.853805,-0.078489,-0.007918,0.885178,0.721918,0.027662
4.666667,-0.224587,-0.415023,-0.004045,0.862262,0.290587,-0.000726,0.853812,-0.069714,-0.007973,0.884373,0.705669,0.026336
4.683333,-0.185983,-0.397526,-0.004043,0.862813,0.290654,-0.000734,0.853825,-0.060292,-0.008044,0.883365,0.688247,0.025045
4.700000,-0.146157,-0.378995,-0.004042,0.862766,0.290753,-0.000762,0.853843,-0.050322,-0.008114,0.882380,0.669816,0.024075
4.716667,-0.105388,-0.359596,-0.004046,0.862023,0.290868,-0.000767,0.853865,-0.039924,-0.008257,0.881028,0.650523,0.023084
4.733333,-0.063961,-0.339494,-0.004053,0.860498,0.291001,-0.000790,0.853890,-0.029204,-0.008389,0.877840,0.630538,0.020646
4.750000,-0.022168,-0.318861,-0.004063,0.858130,0.291158,-0.000814,0.853920,-0.018190,-0.008698,0.871179,0.610042,0.015154
4.766667,0.019698,-0.297874,-0.004077,0.854873,0.291326,-0.000829,0.853952,-0.006785,-0.009347,0.855221,0.589210,0.000808
4.783333,0.061345,-0.276736,-0.004101,0.850714,0.291497,-0.000863,0.853984,0.005728,-0.010692,0.817456,0.568251,-0.034893
4.800000,0.102478,-0.255650,-0.004129,0.845662,0.291653,-0.000875,0.854013,0.017754,-0.010894,0.779998,0.547377,-0.069840
4.816667,0.142812,-0.234785,-0.004157,0.839752,0.291787,-0.000914,0.854039,0.031326,-0.009801,0.761084,0.526775,-0.085811
4.833333,0.182061,-0.214267,-0.004170,0.833023,0.291896,-0.000911,0.854059,0.046211,-0.010264,0.747552,0.506611,-0.095989
4.850000,0.219951,-0.194284,-0.004181,0.825561,0.291983,-0.000891,0.854075,0.059678,-0.008148,0.731832,0.487114,-0.107986
4.866667,0.256216,-0.175028,-0.004191,0.817482,0.292063,-0.000912,0.854090,0.073951,-0.005553,0.714224,0.468535,-0.121562
4.883333,0.290603,-0.156636,-0.004205,0.808912,0.292137,-0.000930,0.854104,0.088798,-0.002279,0.702276,0.451056,-0.129232
4.900000,0.322868,-0.139224,-0.004216,0.799986,0.292199,-0.000942,0.854116,0.104139,-0.000803,0.695558,0.434818,-0.131493
4.916667,0.352787,-0.122903,-0.004238,0.790861,0.292245,-0.000916,0.854124,0.117867,0.001509,0.688198,0.419954,-0.134294
4.933333,0.380150,-0.107756,-0.004256,0.781694,0.292280,-0.000893,0.854131,0.130163,0.004528,0.680132,0.406555,-0.137781
4.950000,0.404764,-0.093847,-0.004280,0.772651,0.292307,-0.000864,0.854136,0.142279,0.008162,0.674508,0.394672,-0.138886
4.966667,0.426456,-0.081228,-0.004300,0.763894,0.292333,-0.000845,0.854141,0.154399,0.010803,0.671629,0.384324,-0.137389
4.983333,0.445076,-0.069940,-0.004322,0.755588,0.292361,-0.000828,0.854146,0.165541,0.012779,0.669354,0.375484,-0.135513
5.000000,0.460491,-0.060008,-0.004349,0.747888,0.292394,-0.000801,0.854152,0.173669,0.015081,0.666670,0.368092,-0.134350
5.016667,0.472595,-0.051450,-0.004378,0.740942,0.292436,-0.000820,0.854160,0.179377,0.017443,0.664398,0.362062,-0.133153
5.033333,0.481301,-0.044247,-0.004399,0.734862,0.292486,-0.000804,0.854169,0.185051,0.019091,0.662913,0.357262,-0.131603
5.050000,0.486549,-0.038404,-0.004417,0.729764,0.292534,-0.000776,0.854178,0.190780,0.019629,0.662075,0.353570,-0.129896
5.066667,0.488303,-0.033906,-0.004430,0.725743,0.292582,-0.000762,0.854187,0.195049,0.019888,0.661374,0.350865,-0.128591
5.083333,0.486549,-0.030759,-0.004443,0.722872,0.292634,-0.000773,0.854197,0.197605,0.019995,0.660814,0.349060,-0.127720
5.100000,0.481301,-0.028957,-0.004454,0.721205,0.292678,-0.000757,0.854205,0.198866,0.019977,0.660465,0.348069,-0.127240
5.116667,0.472595,-0.028499,-0.004467,0.720772,0.292722,-0.000742,0.854213,0.199046,0.019734,0.660035,0.347855,-0.127457
5.133333,0.460491,-0.029383,-0.004483,0.721593,0.292764,-0.000742,0.854221,0.197457,0.018916,0.659421,0.348401,-0.128486
5.150000,0.445076,-0.031609,-0.004499,0.723644,0.292804,-0.000743,0.854228,0.194909,0.018185,0.658817,0.349728,-0.130119
5.166667,0.426456,-0.035169,-0.004502,0.726881,0.292843,-0.000768,0.854236,0.192314,0.017243,0.659225,0.351888,-0.131333
5.183333,0.404764,-0.040077,-0.004506,0.731245,0.292878,-0.000768,0.854242,0.189145,0.016029,0.659919,0.354967,-0.132825
5.200000,0.380150,-0.046335,-0.004500,0.736653,0.292904,-0.000761,0.854247,0.184607,0.014676,0.660669,0.359062,-0.134781
5.216667,0.352787,-0.053955,-0.004486,0.743005,0.292922,-0.000773,0.854251,0.178303,0.012931,0.661674,0.364298,-0.136954
5.233333,0.322868,-0.062930,-0.004478,0.750198,0.292936,-0.000789,0.854253,0.170216,0.011200,0.663117,0.370785,-0.139108
5.250000,0.290603,-0.073281,-0.004462,0.758100,0.292946,-0.000807,0.854255,0.160825,0.009254,0.665392,0.378658,-0.140786
5.266667,0.256216,-0.084960,-0.004437,0.766540,0.292950,-0.000790,0.854256,0.150543,0.007015,0.668770,0.387973,-0.141628
5.283333,0.219951,-0.097950,-0.004412,0.775383,0.292945,-0.000793,0.854255,0.139247,0.004540,0.673109,0.398788,-0.141709
5.300000,0.182061,-0.112230,-0.004391,0.784474,0.292933,-0.000788,0.854252,0.126783,0.001947,0.678575,0.411143,-0.140788
5.316667,0.142812,-0.127735,-0.004365,0.793641,0.292915,-0.000783,0.854249,0.113132,-0.000562,0.685557,0.425009,-0.138387
5.333333,0.102478,-0.144388,-0.004340,0.802717,0.292895,-0.000784,0.854246,0.098876,-0.002899,0.694250,0.440323,-0.134231
5.350000,0.061345,-0.162098,-0.004314,0.811547,0.292874,-0.000776,0.854241,0.084406,-0.005010,0.704679,0.456984,-0.128215
5.366667,0.019698,-0.180751,-0.004288,0.819977,0.292851,-0.000771,0.854237,0.070120,-0.006688,0.716790,0.474853,-0.120317
5.383333,-0.022168,-0.200222,-0.004264,0.827874,0.292833,-0.000763,0.854234,0.055880,-0.007911,0.730793,0.493771,-0.110261
5.400000,-0.063961,-0.220364,-0.004243,0.835120,0.292823,-0.000778,0.854232,0.041561,-0.008590,0.747004,0.513554,-0.097672
5.416667,-0.105388,-0.241016,-0.004218,0.841614,0.292823,-0.000794,0.854232,0.027714,-0.008918,0.765809,0.533999,-0.082115
5.433333,-0.146157,-0.262008,-0.004188,0.847282,0.292820,-0.000814,0.854232,0.014686,-0.009096,0.787697,0.554882,-0.063060
5.450000,-0.185983,-0.283156,-0.004151,0.852072,0.292810,-0.000834,0.854230,0.002212,-0.009109,0.813722,0.575980,-0.039429
5.466667,-0.224587,-0.304273,-0.004110,0.855959,0.292784,-0.000827,0.854225,-0.009673,-0.008981,0.844787,0.597068,-0.010305
5.483333,-0.261697,-0.325168,-0.004071,0.858942,0.292740,-0.000818,0.854217,-0.020703,-0.008687,0.874886,0.617935,0.018306
5.500000,-0.297054,-0.345655,-0.004038,0.861049,0.292681,-0.000800,0.854206,-0.031488,-0.008246,0.882703,0.638382,0.025076
5.516667,-0.330409,-0.365551,-0.004012,0.862328,0.292609,-0.000801,0.854193,-0.042250,-0.008181,0.878034,0.658218,0.019774
5.533333,-0.361529,-0.384685,-0.003993,0.862851,0.292533,-0.000813,0.854178,-0.052450,-0.008198,0.881711,0.677281,0.023197
5.550000,-0.390195,-0.402897,-0.003982,0.862707,0.292454,-0.000831,0.854163,-0.062141,-0.008001,0.885089,0.695411,0.026654
5.566667,-0.416205,-0.420041,-0.003978,0.861999,0.292360,-0.000824,0.854146,-0.071423,-0.008052,0.884508,0.712451,0.026435
5.583333,-0.439379,-0.435977,-0.003978,0.860841,0.292254,-0.000827,0.854126,-0.080020,-0.007919,0.885966,0.728269,0.028483
5.600000,-0.459553,-0.450589,-0.003981,0.859352,0.292136,-0.000813,0.854104,-0.087954,-0.007911,0.885889,0.742751,0.029161
5.616667,-0.476585,-0.463774,-0.003988,0.857657,0.292000,-0.000797,0.854079,-0.095143,-0.007828,0.886006,0.755790,0.030138
5.633333,-0.490357,-0.475440,-0.003995,0.855875,0.291858,-0.000779,0.854052,-0.101516,-0.007798,0.885883,0.767307,0.030920
5.650000,-0.500771,-0.485519,-0.004005,0.854120,0.291711,-0.000774,0.854025,-0.107045,-0.007761,0.885594,0.777237,0.031522
5.666667,-0.507754,-0.493949,-0.004013,0.852498,0.291571,-0.000771,0.853998,-0.111693,-0.007766,0.885183,0.785527,0.031935
5.683333,-0.511258,-0.500698,-0.004021,0.851095,0.291425,-0.000760,0.853971,-0.115454,-0.007722,0.884775,0.792135,0.032243
5.700000,-0.511258,-0.505726,-0.004033,0.849997,0.291278,-0.000752,0.853943,-0.118299,-0.007713,0.884503,0.797020,0.032533
5.716667,-0.507754,-0.509008,-0.004039,0.849242,0.291139,-0.000754,0.853917,-0.120189,-0.007710,0.884202,0.800168,0.032623
5.733333,-0.500771,-0.510519,-0.004047,0.848893,0.291007,-0.000744,0.853891,-0.121112,-0.007697,0.884157,0.801548,0.032765
5.750000,-0.490357,-0.510257,-0.004053,0.848958,0.290882,-0.000745,0.853868,-0.121067,-0.007695,0.884088,0.801161,0.032675
5.766667,-0.476585,-0.508226,-0.004058,0.849429,0.290770,-0.000744,0.853847,-0.120040,-0.007714,0.884190,0.799016,0.032553
5.783333,-0.459553,-0.504424,-0.004060,0.850285,0.290668,-0.000744,0.853827,-0.118046,-0.007705,0.884376,0.795107,0.032320
5.800000,-0.439379,-0.498883,-0.004061,0.851481,0.290575,-0.000740,0.853810,-0.115103,-0.007720,0.884659,0.789469,0.032014
5.816667,-0.416205,-0.491625,-0.004061,0.852957,0.290501,-0.000742,0.853796,-0.111196,-0.007744,0.884945,0.782133,0.031569
5.833333,-0.390195,-0.482679,-0.004058,0.854634,0.290448,-0.000750,0.853786,-0.106350,-0.007767,0.885273,0.773134,0.031064
5.850000,-0.361529,-0.472095,-0.004056,0.856413,0.290419,-0.000746,0.853780,-0.100597,-0.007798,0.885523,0.762526,0.030426
5.866667,-0.330409,-0.459957,-0.004052,0.858180,0.290405,-0.000743,0.853778,-0.094008,-0.007834,0.885634,0.750382,0.029655
5.883333,-0.297054,-0.446337,-0.004050,0.859826,0.290410,-0.000746,0.853778,-0.086643,-0.007888,0.885559,0.736779,0.028756
5.900000,-0.261697,-0.431315,-0.004046,0.861228,0.290445,-0.000753,0.853785,-0.078537,-0.007952,0.885153,0.721806,0.027647
5.916667,-0.224587,-0.414983,-0.004041,0.862264,0.290503,-0.000746,0.853796,-0.069733,-0.007987,0.884363,0.705544,0.026333
5.933333,-0.185983,-0.397487,-0.004040,0.862814,0.290580,-0.000737,0.853811,-0.060306,-0.008046,0.883381,0.688134,0.025068
5.950000,-0.146157,-0.378968,-0.004041,0.862766,0.290691,-0.000732,0.853832,-0.050335,-0.008131,0.882383,0.669727,0.024084
5.966667,-0.105388,-0.359578,-0.004045,0.862022,0.290834,-0.000735,0.853859,-0.039936,-0.008198,0.881021,0.650471,0.023080
5.983333,-0.063961,-0.339502,-0.004056,0.860499,0.291006,-0.000755,0.853891,-0.029202,-0.008394,0.877825,0.630551,0.020630
6.000000,-0.022168,-0.318886,-0.004066,0.858133,0.291186,-0.000756,0.853925,-0.018182,-0.008674,0.871167,0.610096,0.015138
6.016667,0.019698,-0.297910,-0.004084,0.854879,0.291368,-0.000759,0.853960,-0.006788,-0.009194,0.855400,0.589288,0.000981
6.033333,0.061345,-0.276800,-0.004107,0.850727,0.291556,-0.000754,0.853995,0.005725,-0.010459,0.817765,0.568375,-0.034596
6.050000,0.102478,-0.255716,-0.004135,0.845680,0.291746,-0.000734,0.854031,0.017767,-0.010695,0.780276,0.547537,-0.069579
6.066667,0.142812,-0.234816,-0.004156,0.839761,0.291938,-0.000737,0.854067,0.031393,-0.009634,0.761271,0.526959,-0.085644
6.083333,0.182061,-0.214286,-0.004174,0.833030,0.292130,-0.000737,0.854103,0.046352,-0.010104,0.747797,0.506866,-0.095769
6.100000,0.219951,-0.194302,-0.004183,0.825568,0.292324,-0.000743,0.854139,0.059822,-0.007970,0.732183,0.487476,-0.107670
6.116667,0.256216,-0.175038,-0.004196,0.817486,0.292513,-0.000748,0.854174,0.074202,-0.005358,0.714621,0.469001,-0.121210
6.133333,0.290603,-0.156666,-0.004213,0.808926,0.292693,-0.000735,0.854208,0.089047,-0.002041,0.702709,0.451647,-0.128858
6.150000,0.322868,-0.139259,-0.004230,0.800004,0.292860,-0.000735,0.854239,0.104417,-0.000544,0.696043,0.435524,-0.131079
6.166667,0.352787,-0.122941,-0.004245,0.790882,0.293021,-0.000752,0.854269,0.118187,0.001850,0.688757,0.420779,-0.133819
6.183333,0.380150,-0.107789,-0.004270,0.781715,0.293167,-0.000733,0.854296,0.130516,0.004884,0.680640,0.407488,-0.137366
6.200000,0.404764,-0.093898,-0.004298,0.772685,0.293300,-0.000740,0.854321,0.142611,0.008463,0.675006,0.395726,-0.138497
6.216667,0.426456,-0.081278,-0.004317,0.763930,0.293410,-0.000741,0.854341,0.154713,0.010970,0.672140,0.385458,-0.136995
6.233333,0.445076,-0.069979,-0.004334,0.755616,0.293507,-0.000748,0.854359,0.165945,0.012744,0.669879,0.376676,-0.135109
6.250000,0.460491,-0.060033,-0.004354,0.747908,0.293577,-0.000748,0.854372,0.174145,0.014878,0.667179,0.369307,-0.133961
6.266667,0.472595,-0.051454,-0.004375,0.740947,0.293630,-0.000748,0.854381,0.179861,0.017152,0.664863,0.363268,-0.132802
6.283333,0.481301,-0.044241,-0.004397,0.734865,0.293660,-0.000749,0.854387,0.185547,0.018765,0.663374,0.358435,-0.131251
6.300000,0.486549,-0.038405,-0.004416,0.729767,0.293670,-0.000749,0.854389,0.191261,0.019345,0.662533,0.354708,-0.129545
6.316667,0.488303,-0.033917,-0.004442,0.725752,0.293665,-0.000759,0.854388,0.195489,0.019632,0.661813,0.351952,-0.128257
6.333333,0.486549,-0.030794,-0.004472,0.722904,0.293653,-0.000769,0.854386,0.197978,0.019782,0.661225,0.350096,-0.127420
6.350000,0.481301,-0.029011,-0.004490,0.721255,0.293621,-0.000759,0.854380,0.199194,0.019767,0.660853,0.349039,-0.126964
6.366667,0.472595,-0.028547,-0.004496,0.720823,0.293575,-0.000737,0.854371,0.199376,0.019548,0.660378,0.348728,-0.127220
6.383333,0.460491,-0.029425,-0.004509,0.721639,0.293512,-0.000729,0.854360,0.197807,0.018751,0.659739,0.349167,-0.128260
6.400000,0.445076,-0.031639,-0.004511,0.723672,0.293451,-0.000764,0.854349,0.195200,0.018034,0.659099,0.350392,-0.129911
6.416667,0.426456,-0.035195,-0.004516,0.726903,0.293391,-0.000800,0.854337,0.192549,0.017109,0.659406,0.352451,-0.131215
6.433333,0.404764,-0.040090,-0.004508,0.731258,0.293314,-0.000786,0.854323,0.189332,0.015875,0.660061,0.355411,-0.132730
6.450000,0.380150,-0.046333,-0.004498,0.736650,0.293225,-0.000777,0.854307,0.184770,0.014529,0.660791,0.359384,-0.134688
6.466667,0.352787,-0.053954,-0.004488,0.743009,0.293133,-0.000788,0.854290,0.178400,0.012810,0.661758,0.364509,-0.136891
6.483333,0.322868,-0.062941,-0.004472,0.750198,0.293041,-0.000786,0.854273,0.170253,0.011082,0.663164,0.370902,-0.139072
6.500000,0.290603,-0.073285,-0.004460,0.758096,0.292953,-0.000761,0.854256,0.160846,0.009172,0.665391,0.378670,-0.140786
6.516667,0.256216,-0.084968,-0.004442,0.766545,0.292872,-0.000742,0.854242,0.150537,0.007005,0.668758,0.387901,-0.141636
6.533333,0.219951,-0.097969,-0.004419,0.775396,0.292802,-0.000720,0.854228,0.139159,0.004618,0.673070,0.398661,-0.141742
6.550000,0.182061,-0.112245,-0.004395,0.784483,0.292739,-0.000704,0.854217,0.126654,0.002094,0.678512,0.410960,-0.140838
6.566667,0.142812,-0.127744,-0.004367,0.793645,0.292681,-0.000692,0.854206,0.112985,-0.000336,0.685457,0.424780,-0.138468
6.583333,0.102478,-0.144391,-0.004340,0.802719,0.292638,-0.000697,0.854198,0.098743,-0.002643,0.694113,0.440065,-0.134346
6.600000,0.061345,-0.162098,-0.004313,0.811547,0.292611,-0.000695,0.854193,0.084294,-0.004773,0.704520,0.456719,-0.128350
6.616667,0.019698,-0.180753,-0.004289,0.819978,0.292595,-0.000685,0.854190,0.069981,-0.006503,0.716627,0.474596,-0.120456
6.633333,-0.022168,-0.200223,-0.004264,0.827875,0.292589,-0.000680,0.854189,0.055740,-0.007813,0.730644,0.493526,-0.110387
6.650000,-0.063961,-0.220363,-0.004241,0.835120,0.292590,-0.000683,0.854189,0.041434,-0.008576,0.746845,0.513320,-0.097809
6.666667,-0.105388,-0.241015,-0.004217,0.841614,0.292598,-0.000680,0.854190,0.027633,-0.008956,0.765625,0.533773,-0.082277
6.683333,-0.146157,-0.262005,-0.004187,0.847282,0.292615,-0.000685,0.854194,0.014602,-0.009080,0.787509,0.554675,-0.063229
6.700000,-0.185983,-0.283156,-0.004151,0.852072,0.292632,-0.000677,0.854197,0.002121,-0.008981,0.813543,0.575803,-0.039592
6.716667,-0.224587,-0.304275,-0.004110,0.855959,0.292650,-0.000671,0.854200,-0.009739,-0.008743,0.844606,0.596937,-0.010473
6.733333,-0.261697,-0.325173,-0.004072,0.858943,0.292655,-0.000646,0.854201,-0.020746,-0.008475,0.874827,0.617856,0.018255
6.750000,-0.297054,-0.345663,-0.004039,0.861049,0.292654,-0.000633,0.854201,-0.031487,-0.008166,0.882799,0.638362,0.025174
6.766667,-0.330409,-0.365561,-0.004013,0.862328,0.292653,-0.000640,0.854201,-0.042224,-0.008061,0.878024,0.658273,0.019759
6.783333,-0.361529,-0.384698,-0.003994,0.862851,0.292648,-0.000661,0.854200,-0.052384,-0.008021,0.881789,0.677409,0.023263
6.800000,-0.390195,-0.402910,-0.003983,0.862707,0.292634,-0.000674,0.854197,-0.062037,-0.007949,0.885082,0.695603,0.026630
6.816667,-0.416205,-0.420049,-0.003978,0.861998,0.292595,-0.000673,0.854190,-0.071295,-0.007900,0.884516,0.712694,0.026421
6.833333,-0.439379,-0.435983,-0.003978,0.860840,0.292538,-0.000673,0.854179,-0.079870,-0.007822,0.886062,0.728559,0.028552
6.850000,-0.459553,-0.450593,-0.003981,0.859352,0.292464,-0.000674,0.854165,-0.087781,-0.007784,0.885944,0.743082,0.029186
6.866667,-0.476585,-0.463776,-0.003988,0.857657,0.292382,-0.000681,0.854150,-0.094931,-0.007758,0.886070,0.756174,0.030167
6.883333,-0.490357,-0.475447,-0.003997,0.855873,0.292280,-0.000672,0.854131,-0.101297,-0.007719,0.885955,0.767736,0.030953
6.900000,-0.500771,-0.485521,-0.004004,0.854120,0.292161,-0.000671,0.854109,-0.106809,-0.007693,0.885653,0.777690,0.031539
6.916667,-0.507754,-0.493949,-0.004014,0.852498,0.292029,-0.000665,0.854084,-0.111453,-0.007667,0.885257,0.785987,0.031966
6.933333,-0.511258,-0.500694,-0.004023,0.851095,0.291900,-0.000675,0.854060,-0.115197,-0.007671,0.884832,0.792607,0.032254
6.950000,-0.511258,-0.505716,-0.004031,0.849992,0.291766,-0.000673,0.854035,-0.118033,-0.007644,0.884581,0.797499,0.032568
6.966667,-0.507754,-0.508989,-0.004039,0.849249,0.291627,-0.000677,0.854009,-0.119925,-0.007654,0.884286,0.800637,0.032657
6.983333,-0.500771,-0.510508,-0.004047,0.848900,0.291487,-0.000686,0.853982,-0.120860,-0.007650,0.884230,0.802018,0.032789
7.000000,-0.490357,-0.510252,-0.004055,0.848959,0.291346,-0.000693,0.853956,-0.120821,-0.007660,0.884153,0.801620,0.032695
7.016667,-0.476585,-0.508222,-0.004057,0.849430,0.291206,-0.000693,0.853929,-0.119816,-0.007666,0.884271,0.799448,0.032592
7.033333,-0.459553,-0.504420,-0.004060,0.850288,0.291073,-0.000702,0.853904,-0.117833,-0.007679,0.884432,0.795508,0.032336
7.050000,-0.439379,-0.498873,-0.004061,0.851486,0.290950,-0.000701,0.853881,-0.114896,-0.007700,0.884724,0.789834,0.032040
7.066667,-0.416205,-0.491617,-0.004060,0.852959,0.290840,-0.000707,0.853860,-0.111015,-0.007706,0.884996,0.782464,0.031586
7.083333,-0.390195,-0.482668,-0.004060,0.854640,0.290744,-0.000709,0.853842,-0.106188,-0.007741,0.885337,0.773420,0.031096
7.100000,-0.361529,-0.472097,-0.004056,0.856416,0.290667,-0.000715,0.853827,-0.100470,-0.007775,0.885552,0.762776,0.030430
7.116667,-0.330409,-0.459963,-0.004053,0.858180,0.290603,-0.000719,0.853815,-0.093914,-0.007813,0.885692,0.750586,0.029695
7.133333,-0.297054,-0.446334,-0.004049,0.859826,0.290556,-0.000727,0.853806,-0.086566,-0.007868,0.885557,0.736922,0.028741
7.150000,-0.261697,-0.431324,-0.004048,0.861227,0.290531,-0.000723,0.853802,-0.078496,-0.007925,0.885181,0.721901,0.027667
7.166667,-0.224587,-0.415016,-0.004046,0.862263,0.290531,-0.000730,0.853802,-0.069737,-0.007967,0.884376,0.705606,0.026344
7.183333,-0.185983,-0.397539,-0.004046,0.862813,0.290572,-0.000736,0.853809,-0.060339,-0.008066,0.883372,0.688178,0.025061
7.200000,-0.146157,-0.379023,-0.004047,0.862767,0.290649,-0.000739,0.853824,-0.050390,-0.008108,0.882404,0.669739,0.024109
7.216667,-0.105388,-0.359656,-0.004053,0.862026,0.290760,-0.000762,0.853845,-0.040014,-0.008236,0.881108,0.650476,0.023172
7.233333,-0.063961,-0.339564,-0.004059,0.860505,0.290897,-0.000786,0.853871,-0.029293,-0.008425,0.877814,0.630505,0.020626
7.250000,-0.022168,-0.318919,-0.004070,0.858138,0.291055,-0.000781,0.853901,-0.018275,-0.008658,0.871107,0.609998,0.015087
7.266667,0.019698,-0.297936,-0.004087,0.854884,0.291235,-0.000790,0.853935,-0.006870,-0.009246,0.855289,0.589181,0.000879
7.283333,0.061345,-0.276806,-0.004107,0.850729,0.291434,-0.000800,0.853972,0.005662,-0.010575,0.817553,0.568259,-0.034797
7.300000,0.102478,-0.255686,-0.004131,0.845672,0.291638,-0.000802,0.854011,0.017724,-0.010820,0.780068,0.547398,-0.069774
7.316667,0.142812,-0.234792,-0.004155,0.839754,0.291849,-0.000809,0.854050,0.031351,-0.009742,0.761169,0.526846,-0.085733
7.333333,0.182061,-0.214262,-0.004170,0.833022,0.292054,-0.000793,0.854089,0.046341,-0.010218,0.747718,0.506766,-0.095838
7.350000,0.219951,-0.194284,-0.004184,0.825561,0.292249,-0.000822,0.854125,0.059823,-0.008046,0.732086,0.487382,-0.107757
7.366667,0.256216,-0.175042,-0.004196,0.817489,0.292418,-0.000833,0.854156,0.074129,-0.005389,0.714519,0.468908,-0.121303
7.383333,0.290603,-0.156644,-0.004204,0.808915,0.292561,-0.000838,0.854183,0.088965,-0.002081,0.702561,0.451493,-0.128988
7.400000,0.322868,-0.139221,-0.004214,0.799984,0.292683,-0.000856,0.854206,0.104390,-0.000630,0.695873,0.435307,-0.131222
7.416667,0.352787,-0.122890,-0.004231,0.790853,0.292783,-0.000853,0.854224,0.118171,0.001672,0.688548,0.420489,-0.133991
7.433333,0.380150,-0.107737,-0.004253,0.781683,0.292870,-0.000852,0.854241,0.130418,0.004652,0.680455,0.407139,-0.137506
7.450000,0.404764,-0.093830,-0.004276,0.772639,0.292946,-0.000845,0.854254,0.142495,0.008236,0.674785,0.395308,-0.138662
7.466667,0.426456,-0.081221,-0.004302,0.763889,0.293012,-0.000866,0.854267,0.154671,0.010804,0.671932,0.385006,-0.137145
7.483333,0.445076,-0.069955,-0.004340,0.755598,0.293055,-0.000872,0.854275,0.165851,0.012651,0.669676,0.376199,-0.135260
7.500000,0.460491,-0.060042,-0.004366,0.747915,0.293075,-0.000846,0.854279,0.173911,0.014825,0.666985,0.368806,-0.134112
7.516667,0.472595,-0.051475,-0.004391,0.740962,0.293082,-0.000839,0.854280,0.179568,0.017120,0.664689,0.362730,-0.132932
7.533333,0.481301,-0.044286,-0.004423,0.734896,0.293075,-0.000837,0.854279,0.185235,0.018779,0.663247,0.357879,-0.131341
7.550000,0.486549,-0.038457,-0.004446,0.729811,0.293061,-0.000828,0.854276,0.190907,0.019411,0.662391,0.354131,-0.129652
7.566667,0.488303,-0.033981,-0.004472,0.725803,0.293038,-0.000814,0.854272,0.195126,0.019732,0.661636,0.351367,-0.128402
7.583333,0.486549,-0.030839,-0.004491,0.722945,0.293013,-0.000799,0.854267,0.197673,0.019881,0.661019,0.349485,-0.127587
7.600000,0.481301,-0.029041,-0.004504,0.721280,0.292987,-0.000786,0.854262,0.198949,0.019888,0.660624,0.348425,-0.127147
7.616667,0.472595,-0.028576,-0.004509,0.720843,0.292961,-0.000798,0.854258,0.199140,0.019655,0.660177,0.348137,-0.127373
7.633333,0.460491,-0.029458,-0.004521,0.721662,0.292944,-0.000806,0.854254,0.197555,0.018843,0.659505,0.348622,-0.128453
7.650000,0.445076,-0.031657,-0.004523,0.723695,0.292929,-0.000805,0.854252,0.194954,0.018074,0.658874,0.349879,-0.130100
7.666667,0.426456,-0.035210,-0.004527,0.726922,0.292912,-0.000782,0.854249,0.192327,0.017104,0.659229,0.351981,-0.131356
