t,cap2_x,cap4_x,cap5_x,cap7_x,cap8_x,cap9_x,cap2_y,cap4_y,cap5_y,cap7_y,cap8_y,cap9_y,cap2_z,cap4_z,cap5_z,cap7_z,cap8_z,cap9_z
0.016666666666666666,-9.68884933172376e-07,-2.0688847143901512e-05,6.817506073275581e-05,-8.071448974078521e-05,0.0026569205801934004,0.004999028518795967,0.0,0.0,0.0,0.0,0.0,0.0,1.874963641166687,1.7749240398406982,1.7248789072036743,1.6248358488082886,1.5749462842941284,1.524999976158142
0.03333333333333333,5.235262960923137e-06,2.3775695808581077e-05,4.129250373807736e-05,0.001045827753841877,0.00398770859465003,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8749606609344482,1.774921178817749,1.724882960319519,1.624925136566162,1.5750198364257812,1.524999976158142
0.05,-4.735779839393217e-06,0.00010439159086672589,-0.0002749220293480903,0.002520495792850852,0.004784237593412399,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8749607801437378,1.7749218940734863,1.7248879671096802,1.6249529123306274,1.5750372409820557,1.524999976158142
0.06666666666666667,-2.8203015972394496e-05,-9.08309084479697e-06,-0.0005370359867811203,0.0038098511286079884,0.004998994991183281,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8749632835388184,1.7749288082122803,1.7248950004577637,1.6250083446502686,1.575036883354187,1.524999976158142
0.08333333333333333,4.2375168050057255e-06,-0.00035475072218105197,-0.00026750247343443334,0.004591415170580149,0.0050037517212331295,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.874963641166687,1.7749338150024414,1.7249114513397217,1.62503182888031,1.5750365257263184,1.524999976158142
0.1,0.00010738798300735652,-0.0006176632596179843,0.0006570335244759917,0.00492455717176199,0.005021568387746811,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8749654293060303,1.7749372720718384,1.7249525785446167,1.6250338554382324,1.575034737586975,1.524999976158142
0.11666666666666667,0.00014916520740371197,-0.00040648519643582404,0.0019332754891365767,0.005040178075432777,0.005055347923189402,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8749668598175049,1.7749521732330322,1.7249879837036133,1.625033974647522,1.5750337839126587,1.524999976158142
0.13333333333333333,-3.0476083338726312e-05,0.0003927892539650202,0.0031410129740834236,0.005094124469906092,0.005062266252934933,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8749715089797974,1.7749814987182617,1.7250245809555054,1.625032663345337,1.5750327110290527,1.524999976158142
0.15,-0.0004092419985681772,0.0015523392939940095,0.004031388089060783,0.005126015283167362,0.0050478712655603886,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8749748468399048,1.7750118970870972,1.7250488996505737,1.6250319480895996,1.5750319957733154,1.524999976158142
0.16666666666666666,-0.0007317576091736555,0.0027235925663262606,0.0045867981389164925,0.005133411847054958,0.005037593189626932,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.874979019165039,1.7750458717346191,1.7250581979751587,1.6250309944152832,1.575031042098999,1.524999976158142
0.18333333333333332,-0.0006793557549826801,0.0036659189499914646,0.0049017309211194515,0.0051242937333881855,0.005038055591285229,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.874987006187439,1.775071620941162,1.7250607013702393,1.6250314712524414,1.5750315189361572,1.524999976158142
0.2,-0.00011600225843722001,0.0043181972578167915,0.005076292902231216,0.005114125553518534,0.005040348973125219,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8749959468841553,1.7750754356384277,1.72505521774292,1.6250276565551758,1.5750277042388916,1.524999976158142
0.21666666666666667,0.0008129074703902006,0.004740938078612089,0.005173876415938139,0.005108559038490057,0.005038922652602196,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8750237226486206,1.7750822305679321,1.7250564098358154,1.6250278949737549,1.5750278234481812,1.524999976158142
0.23333333333333334,0.001845839200541377,0.004996010102331638,0.005217971745878458,0.005104448646306992,0.005035287234932184,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8750693798065186,1.7750998735427856,1.7250674962997437,1.6250340938568115,1.575034260749817,1.524999976158142
0.25,0.0027335381601005793,0.00513551477342844,0.005221549887210131,0.005099077709019184,0.005032096523791552,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8750749826431274,1.7750896215438843,1.7250597476959229,1.625030279159546,1.5750304460525513,1.524999976158142
0.26666666666666666,0.003421034198254347,0.005218746140599251,0.005208997987210751,0.005094483960419893,0.005029652267694473,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8750462532043457,1.7750555276870728,1.7250369787216187,1.6250181198120117,1.575018286705017,1.524999976158142
0.2833333333333333,0.004012604709714651,0.005275311414152384,0.005200346931815147,0.0050916909240186214,0.005027919076383114,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8750486373901367,1.7750468254089355,1.7250304222106934,1.6250152587890625,1.5750154256820679,1.524999976158142
0.3,0.004587775096297264,0.005300634074956179,0.00520538492128253,0.0050889877602458,0.005027791950851679,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8750946521759033,1.7750738859176636,1.7250488996505737,1.6250240802764893,1.5750242471694946,1.524999976158142
0.31666666666666665,0.005183187313377857,0.005267599131911993,0.005226472858339548,0.0050822473131120205,0.005029997322708368,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8751485347747803,1.775112271308899,1.7250747680664062,1.6250370740890503,1.5750371217727661,1.524999976158142
0.3333333333333333,0.005726387724280357,0.005175814498215914,0.005232628434896469,0.00507006561383605,0.005029860883951187,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8751662969589233,1.7751271724700928,1.7250851392745972,1.6250423192977905,1.5750423669815063,1.524999976158142
0.35,0.0060055931098759174,0.005121679976582527,0.005175498314201832,0.0050663636066019535,0.005019730422645807,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8751485347747803,1.7751168012619019,1.7250781059265137,1.625038743019104,1.5750387907028198,1.524999976158142
0.36666666666666664,0.005873624701052904,0.005221211351454258,0.005074751563370228,0.005084680393338203,0.005007999017834663,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8751176595687866,1.775097131729126,1.7250657081604004,1.6250327825546265,1.5750328302383423,1.524999976158142
0.3833333333333333,0.005363212898373604,0.005481414496898651,0.005019056145101786,0.005112741608172655,0.0050147222355008125,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8750874996185303,1.7750798463821411,1.7250564098358154,1.6250280141830444,1.5750280618667603,1.524999976158142
0.4,0.004602495115250349,0.0058038681745529175,0.005088149569928646,0.005120757967233658,0.005045661702752113,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8750628232955933,1.775070309638977,1.725050687789917,1.6250263452529907,1.575026512145996,1.524999976158142
0.4166666666666667,0.0037280586548149586,0.0060511427000164986,0.005301747936755419,0.005085100885480642,0.005080793984234333,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8750394582748413,1.7750660181045532,1.7250462770462036,1.6250250339508057,1.575025200843811,1.524999976158142
0.43333333333333335,0.002852471312507987,0.006100237835198641,0.005608441773802042,0.005006787367165089,0.005083815660327673,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8750187158584595,1.775062084197998,1.7250429391860962,1.6250241994857788,1.5750247240066528,1.524999976158142
0.45,0.0020556077361106873,0.005880127195268869,0.005902604665607214,0.004919186234474182,0.005027724429965019,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8750025033950806,1.775057077407837,1.7250409126281738,1.6250245571136475,1.575024962425232,1.524999976158142
0.4666666666666667,0.001382955932058394,0.005391200538724661,0.00606557447463274,0.004878528881818056,0.00492341723293066,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.874990701675415,1.7750494480133057,1.725039005279541,1.625024676322937,1.5750247240066528,1.524999976158142
0.48333333333333334,0.0008512861677445471,0.004693076480180025,0.006009834818542004,0.00493925204500556,0.0048264446668326855,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8749823570251465,1.7750349044799805,1.7250341176986694,1.6250219345092773,1.5750243663787842,1.524999976158142
0.5,0.00045923120342195034,0.0038746758364140987,0.005697128362953663,0.0051296791061758995,0.00481369299814105,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8749772310256958,1.7750164270401,1.7250261306762695,1.6250190734863281,1.575024962425232,1.524999976158142
0.5166666666666666,0.00019096843607258052,0.003031279193237424,0.005142048466950655,0.005431818310171366,0.004939612001180649,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8749761581420898,1.7749989032745361,1.725018858909607,1.6250183582305908,1.575025200843811,1.524999976158142
0.5333333333333333,1.6958185369730927e-05,0.002239868976175785,0.0044081732630729675,0.0057747322134673595,0.005190293770283461,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.874976634979248,1.7749865055084229,1.725010871887207,1.6250193119049072,1.5750224590301514,1.524999976158142
0.55,-9.338688687421381e-05,0.001543753081932664,0.003577358089387417,0.006058806553483009,0.005487662740051746,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8749768733978271,1.774972915649414,1.7249910831451416,1.6250141859054565,1.5750186443328857,1.524999976158142
0.5666666666666667,-0.0001599342649569735,0.0009651826112531126,0.0027290775906294584,0.006171306595206261,0.00572291249409318,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8749728202819824,1.7749569416046143,1.724962830543518,1.6250046491622925,1.575016736984253,1.524999976158142
0.5833333333333334,-0.0001932845771079883,0.0005160968867130578,0.0019496682798489928,0.005990791134536266,0.005776102654635906,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8749709129333496,1.774945855140686,1.7249399423599243,1.624998688697815,1.5750166177749634,1.524999976158142
0.6,-0.00020089640747755766,0.0001902682997751981,0.0013158731162548065,0.005453614983707666,0.00557861989364028,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.874972939491272,1.7749484777450562,1.724937915802002,1.6250030994415283,1.5750190019607544,1.524999976158142
0.6166666666666667,-0.00019263730791863054,-3.6610053939512e-05,0.0008436148636974394,0.0046274056658148766,0.00517874862998724,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.8749802112579346,1.7749606370925903,1.7249515056610107,1.6250076293945312,1.575019121170044,1.524999976158142
0.6333333333333333,-0.00017992146604228765,-0.00019176471687387675,0.0004894735757261515,0.0036488857585936785,0.004682186059653759,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,0.0,1.874984860420227,1.7749710083007812,1.7249633073806763,1.6249998807907104,1.5750130414962769,1.524999976158142
